concert hall;floor;side;row;number;x;y
MOM Kulturális Központ;dress circle;right;1;5;294;336
MOM Kulturális Központ;dress circle;right;1;6;308;336
MOM Kulturális Központ;dress circle;right;1;7;322;336
MOM Kulturális Központ;dress circle;right;1;8;336;336
MOM Kulturális Központ;dress circle;right;1;9;350;336
MOM Kulturális Központ;dress circle;right;1;10;364;336
MOM Kulturális Központ;dress circle;right;1;11;378;336
MOM Kulturális Központ;dress circle;right;1;12;392;336
MOM Kulturális Központ;dress circle;right;1;13;406;336

MOM Kulturális Központ;dress circle;left;2;11;56;348
MOM Kulturális Központ;dress circle;left;2;10;70;348
MOM Kulturális Központ;dress circle;left;2;9;84;348
MOM Kulturális Központ;dress circle;left;2;8;98;348
MOM Kulturális Központ;dress circle;left;2;7;112;348
MOM Kulturális Központ;dress circle;left;2;6;126;348
MOM Kulturális Központ;dress circle;left;2;5;140;348
MOM Kulturális Központ;dress circle;left;2;4;154;348
MOM Kulturális Központ;dress circle;left;2;3;168;348
MOM Kulturális Központ;dress circle;left;2;2;182;348
MOM Kulturális Központ;dress circle;left;2;1;196;348

MOM Kulturális Központ;dress circle;right;2;1;238;348
MOM Kulturális Központ;dress circle;right;2;2;252;348
MOM Kulturális Központ;dress circle;right;2;3;266;348
MOM Kulturális Központ;dress circle;right;2;4;280;348
MOM Kulturális Központ;dress circle;right;2;5;294;348
MOM Kulturális Központ;dress circle;right;2;6;308;348
MOM Kulturális Központ;dress circle;right;2;7;322;348
MOM Kulturális Központ;dress circle;right;2;8;336;348
MOM Kulturális Központ;dress circle;right;2;9;350;348
MOM Kulturális Központ;dress circle;right;2;10;364;348
MOM Kulturális Központ;dress circle;right;2;11;378;348
MOM Kulturális Központ;dress circle;right;2;12;392;348
MOM Kulturális Központ;dress circle;right;2;13;406;348

MOM Kulturális Központ;dress circle;left;3;11;56;360
MOM Kulturális Központ;dress circle;left;3;10;70;360
MOM Kulturális Központ;dress circle;left;3;9;84;360
MOM Kulturális Központ;dress circle;left;3;8;98;360
MOM Kulturális Központ;dress circle;left;3;7;112;360
MOM Kulturális Központ;dress circle;left;3;6;126;360
MOM Kulturális Központ;dress circle;left;3;5;140;360
MOM Kulturális Központ;dress circle;left;3;4;154;360
MOM Kulturális Központ;dress circle;left;3;3;168;360
MOM Kulturális Központ;dress circle;left;3;2;182;360
MOM Kulturális Központ;dress circle;left;3;1;196;360

MOM Kulturális Központ;dress circle;right;3;1;238;360
MOM Kulturális Központ;dress circle;right;3;2;252;360
MOM Kulturális Központ;dress circle;right;3;3;266;360
MOM Kulturális Központ;dress circle;right;3;4;280;360
MOM Kulturális Központ;dress circle;right;3;5;294;360
MOM Kulturális Központ;dress circle;right;3;6;308;360
MOM Kulturális Központ;dress circle;right;3;7;322;360
MOM Kulturális Központ;dress circle;right;3;8;336;360
MOM Kulturális Központ;dress circle;right;3;9;350;360
MOM Kulturális Központ;dress circle;right;3;10;364;360
MOM Kulturális Központ;dress circle;right;3;11;378;360
MOM Kulturális Központ;dress circle;right;3;12;392;360
MOM Kulturális Központ;dress circle;right;3;13;406;360

MOM Kulturális Központ;dress circle;left;4;11;56;372
MOM Kulturális Központ;dress circle;left;4;10;70;372
MOM Kulturális Központ;dress circle;left;4;9;84;372
MOM Kulturális Központ;dress circle;left;4;8;98;372
MOM Kulturális Központ;dress circle;left;4;7;112;372
MOM Kulturális Központ;dress circle;left;4;6;126;372
MOM Kulturális Központ;dress circle;left;4;5;140;372
MOM Kulturális Központ;dress circle;left;4;4;154;372
MOM Kulturális Központ;dress circle;left;4;3;168;372
MOM Kulturális Központ;dress circle;left;4;2;182;372
MOM Kulturális Központ;dress circle;left;4;1;196;372

MOM Kulturális Központ;dress circle;right;4;1;238;372
MOM Kulturális Központ;dress circle;right;4;2;252;372
MOM Kulturális Központ;dress circle;right;4;3;266;372
MOM Kulturális Központ;dress circle;right;4;4;280;372
MOM Kulturális Központ;dress circle;right;4;5;294;372
MOM Kulturális Központ;dress circle;right;4;6;308;372
MOM Kulturális Központ;dress circle;right;4;7;322;372
MOM Kulturális Központ;dress circle;right;4;8;336;372
MOM Kulturális Központ;dress circle;right;4;9;350;372
MOM Kulturális Központ;dress circle;right;4;10;364;372
MOM Kulturális Központ;dress circle;right;4;11;378;372
MOM Kulturális Központ;dress circle;right;4;12;392;372
MOM Kulturális Központ;dress circle;right;4;13;406;372

MOM Kulturális Központ;dress circle;left;5;11;56;384
MOM Kulturális Központ;dress circle;left;5;10;70;384
MOM Kulturális Központ;dress circle;left;5;9;84;384
MOM Kulturális Központ;dress circle;left;5;8;98;384
MOM Kulturális Központ;dress circle;left;5;7;112;384
MOM Kulturális Központ;dress circle;left;5;6;126;384
MOM Kulturális Központ;dress circle;left;5;5;140;384
MOM Kulturális Központ;dress circle;left;5;4;154;384
MOM Kulturális Központ;dress circle;left;5;3;168;384
MOM Kulturális Központ;dress circle;left;5;2;182;384
MOM Kulturális Központ;dress circle;left;5;1;196;384

MOM Kulturális Központ;dress circle;right;5;1;238;384
MOM Kulturális Központ;dress circle;right;5;2;252;384
MOM Kulturális Központ;dress circle;right;5;3;266;384
MOM Kulturális Központ;dress circle;right;5;4;280;384
MOM Kulturális Központ;dress circle;right;5;5;294;384
MOM Kulturális Központ;dress circle;right;5;6;308;384
MOM Kulturális Központ;dress circle;right;5;7;322;384
MOM Kulturális Központ;dress circle;right;5;8;336;384
MOM Kulturális Központ;dress circle;right;5;9;350;384
MOM Kulturális Központ;dress circle;right;5;10;364;384
MOM Kulturális Központ;dress circle;right;5;11;378;384
MOM Kulturális Központ;dress circle;right;5;12;392;384
MOM Kulturális Központ;dress circle;right;5;13;406;384

MOM Kulturális Központ;dress circle;left;6;10;56;396
MOM Kulturális Központ;dress circle;left;6;9;70;396
MOM Kulturális Központ;dress circle;left;6;8;84;396
MOM Kulturális Központ;dress circle;left;6;7;98;396
MOM Kulturális Központ;dress circle;left;6;6;112;396
MOM Kulturális Központ;dress circle;left;6;5;126;396
MOM Kulturális Központ;dress circle;left;6;4;140;396
MOM Kulturális Központ;dress circle;left;6;3;154;396
MOM Kulturális Központ;dress circle;left;6;2;168;396
MOM Kulturális Központ;dress circle;left;6;1;182;396

MOM Kulturális Központ;dress circle;right;6;1;252;396
MOM Kulturális Központ;dress circle;right;6;2;266;396
MOM Kulturális Központ;dress circle;right;6;3;280;396
MOM Kulturális Központ;dress circle;right;6;4;294;396
MOM Kulturális Központ;dress circle;right;6;5;308;396
MOM Kulturális Központ;dress circle;right;6;6;322;396
MOM Kulturális Központ;dress circle;right;6;7;336;396
MOM Kulturális Központ;dress circle;right;6;8;350;396
MOM Kulturális Központ;dress circle;right;6;9;364;396
MOM Kulturális Központ;dress circle;right;6;10;378;396
MOM Kulturális Központ;dress circle;right;6;11;392;396
MOM Kulturális Központ;dress circle;right;6;12;306;396

MOM Kulturális Központ;dress circle;left;7;8;60;408
MOM Kulturális Központ;dress circle;left;7;7;74;408
MOM Kulturális Központ;dress circle;left;7;6;88;408
MOM Kulturális Központ;dress circle;left;7;5;102;408
MOM Kulturális Központ;dress circle;left;7;4;106;408
MOM Kulturális Központ;dress circle;left;7;3;120;408
MOM Kulturális Központ;dress circle;left;7;2;134;408
MOM Kulturális Központ;dress circle;left;7;1;148;408

MOM Kulturális Központ;dress circle;right;7;1;252;408
MOM Kulturális Központ;dress circle;right;7;2;266;408
MOM Kulturális Központ;dress circle;right;7;3;280;408
MOM Kulturális Központ;dress circle;right;7;4;294;408
MOM Kulturális Központ;dress circle;right;7;5;308;408
MOM Kulturális Központ;dress circle;right;7;6;322;408
MOM Kulturális Központ;dress circle;right;7;7;336;408
MOM Kulturális Központ;dress circle;right;7;8;350;408
MOM Kulturális Központ;dress circle;right;7;9;364;408
MOM Kulturális Központ;dress circle;right;7;10;378;408

