concert hall;floor;side;row;number;x;y
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;19;3;492;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;19;2;506;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;19;1;520;457

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;20;1;254;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;20;2;268;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;20;3;282;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;20;4;296;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;20;5;310;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;20;6;324;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;20;7;338;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;20;8;352;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;20;9;366;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;20;10;380;469

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;20;10;394;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;20;9;408;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;20;8;422;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;20;7;436;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;20;6;450;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;20;5;464;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;20;4;478;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;20;3;492;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;20;2;506;469
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;20;1;520;469

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;21;3;212;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;21;4;226;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;21;5;240;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;21;6;254;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;21;7;268;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;21;8;282;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;21;9;296;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;21;10;310;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;21;11;324;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;21;12;338;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;21;13;352;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;21;14;366;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;21;15;380;500

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;21;15;394;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;21;14;408;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;21;13;422;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;21;12;436;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;21;11;450;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;21;10;464;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;21;9;478;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;21;8;492;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;21;7;506;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;21;6;520;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;21;5;534;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;21;4;548;500
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;21;3;562;500

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;22;1;198;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;22;2;212;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;22;3;226;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;22;4;240;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;22;5;254;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;22;6;268;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;22;7;282;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;22;8;296;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;22;9;310;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;22;10;324;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;22;11;338;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;22;12;352;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;22;13;366;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;22;14;380;512

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;22;14;394;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;22;13;408;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;22;12;422;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;22;11;436;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;22;10;450;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;22;9;464;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;22;8;478;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;22;7;492;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;22;6;506;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;22;5;520;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;22;4;534;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;22;3;548;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;22;2;562;512
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;22;1;576;512

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;23;1;198;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;23;2;212;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;23;3;226;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;23;4;240;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;23;5;254;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;23;6;268;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;23;7;282;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;23;8;296;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;23;9;310;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;23;10;324;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;23;11;338;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;23;12;352;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;23;13;366;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;23;14;380;524

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;23;14;394;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;23;13;408;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;23;12;422;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;23;11;436;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;23;10;450;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;23;9;464;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;23;8;478;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;23;7;492;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;23;6;506;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;23;5;520;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;23;4;534;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;23;3;548;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;23;2;562;524
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;23;1;576;524

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;24;1;212;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;24;2;226;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;24;3;240;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;24;4;254;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;24;5;268;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;24;6;282;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;24;7;296;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;24;8;310;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;24;9;324;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;24;10;338;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;24;11;352;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;24;12;366;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;24;13;380;536

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;24;13;394;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;24;12;408;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;24;11;422;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;24;10;436;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;24;9;450;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;24;8;464;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;24;7;478;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;24;6;492;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;24;5;506;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;24;4;520;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;24;3;534;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;24;2;548;536
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;24;1;562;536

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;25;1;212;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;25;2;226;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;25;3;240;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;25;4;254;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;25;5;268;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;25;6;282;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;25;7;296;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;25;8;310;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;25;9;324;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;25;10;338;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;25;11;352;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;25;12;366;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;25;13;380;548

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;25;13;394;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;25;12;408;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;25;11;422;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;25;10;436;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;25;9;450;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;25;8;464;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;25;7;478;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;25;6;492;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;25;5;506;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;25;4;520;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;25;3;534;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;25;2;548;548
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;25;1;562;548


Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;1;1;198;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;1;2;212;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;1;3;226;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;1;4;240;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;1;5;254;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;1;6;268;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;1;7;282;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;1;8;296;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;1;9;310;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;1;10;324;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;1;11;338;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;1;12;352;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;1;13;366;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;1;14;380;580

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;1;14;394;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;1;13;408;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;1;12;422;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;1;11;436;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;1;10;450;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;1;9;464;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;1;8;478;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;1;7;492;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;1;6;506;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;1;5;520;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;1;4;534;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;1;3;548;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;1;2;562;580
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;1;1;576;580

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;2;1;205;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;2;2;219;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;2;3;231;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;2;4;247;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;2;5;261;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;2;6;275;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;2;7;289;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;2;8;303;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;2;9;317;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;2;10;331;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;2;11;345;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;2;12;359;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;2;13;373;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;2;14;387;592

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;2;13;401;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;2;12;415;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;2;11;429;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;2;10;443;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;2;9;457;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;2;8;471;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;2;7;485;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;2;6;499;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;2;5;513;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;2;4;527;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;2;3;541;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;2;2;555;592
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;2;1;569;592

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;3;1;212;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;3;2;226;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;3;3;240;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;3;4;254;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;3;5;268;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;3;6;282;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;3;7;296;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;3;8;310;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;3;9;324;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;3;10;338;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;3;11;352;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;3;12;366;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;3;13;380;604

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;3;13;394;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;3;12;408;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;3;11;422;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;3;10;436;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;3;9;450;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;3;8;464;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;3;7;478;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;3;6;492;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;3;5;506;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;3;4;520;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;3;3;534;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;3;2;548;604
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;3;1;562;604

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;4;1;212;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;4;2;226;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;4;3;240;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;4;4;254;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;4;5;268;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;4;6;282;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;4;7;296;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;4;8;310;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;4;9;324;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;4;10;338;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;4;11;352;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;4;12;366;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;4;13;380;616

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;4;13;394;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;4;12;408;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;4;11;422;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;4;10;436;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;4;9;450;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;4;8;464;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;4;7;478;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;4;6;492;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;4;5;506;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;4;4;520;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;4;3;534;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;4;2;548;616
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;4;1;562;616

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;5;1;219;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;5;2;231;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;5;3;247;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;5;4;261;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;5;5;275;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;5;6;289;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;5;7;303;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;5;8;317;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;5;9;331;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;5;10;345;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;5;11;359;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;5;12;373;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre left;5;13;387;628

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;5;12;401;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;5;11;415;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;5;10;429;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;5;9;443;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;5;8;457;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;5;7;471;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;5;6;485;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;5;5;499;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;5;4;513;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;5;3;527;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;5;2;541;628
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;dress circle;centre right;5;1;555;628


Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;grand circle;centre left;1;1;198;650
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;grand circle;centre left;1;2;212;650
