concert hall;floor;side;row;number;x;y
Kodály Központ, Pécs;balcony;right;I;16;875;618
Kodály Központ, Pécs;balcony;right;I;17;877;603
Kodály Központ, Pécs;balcony;right;I;18;880;589
Kodály Központ, Pécs;balcony;right;I;19;881;575
Kodály Központ, Pécs;balcony;right;I;20;885;561
Kodály Központ, Pécs;balcony;right;I;21;887;547
Kodály Központ, Pécs;balcony;right;I;22;888;533
Kodály Központ, Pécs;balcony;right;I;23;892;519
Kodály Központ, Pécs;balcony;right;I;24;893;505
Kodály Központ, Pécs;balcony;right;I;25;895;491
Kodály Központ, Pécs;balcony;right;I;26;898;476
Kodály Központ, Pécs;balcony;right;I;27;900;463

Kodály Központ, Pécs;balcony;right;II;1;843;904
Kodály Központ, Pécs;balcony;right;II;2;847;891
Kodály Központ, Pécs;balcony;right;II;3;853;878
Kodály Központ, Pécs;balcony;right;II;4;856;863
Kodály Központ, Pécs;balcony;right;II;5;861;850
Kodály Központ, Pécs;balcony;right;II;6;866;837
Kodály Központ, Pécs;balcony;right;II;7;871;823
Kodály Központ, Pécs;balcony;right;II;8;875;809
Kodály Központ, Pécs;balcony;right;II;9;879;796
Kodály Központ, Pécs;balcony;right;II;10;893;709
Kodály Központ, Pécs;balcony;right;II;11;895;695
Kodály Központ, Pécs;balcony;right;II;12;898;680
Kodály Központ, Pécs;balcony;right;II;13;900;666
Kodály Központ, Pécs;balcony;right;II;14;903;652
Kodály Központ, Pécs;balcony;right;II;15;905;638
Kodály Központ, Pécs;balcony;right;II;16;908;624
Kodály Központ, Pécs;balcony;right;II;17;909;610
Kodály Központ, Pécs;balcony;right;II;18;911;596

Kodály Központ, Pécs;balcony;right;III;1;862;950
Kodály Központ, Pécs;balcony;right;III;2;867;937
Kodály Központ, Pécs;balcony;right;III;3;871;923
Kodály Központ, Pécs;balcony;right;III;4;876;909
Kodály Központ, Pécs;balcony;right;III;5;880;895
Kodály Központ, Pécs;balcony;right;III;6;885;882

Kodály Központ, Pécs;organ gallery;;;1;390;32
Kodály Központ, Pécs;organ gallery;;;2;404;32
Kodály Központ, Pécs;organ gallery;;;3;417;32
Kodály Központ, Pécs;organ gallery;;;4;431;32
Kodály Központ, Pécs;organ gallery;;;5;445;32
Kodály Központ, Pécs;organ gallery;;;6;458;32
Kodály Központ, Pécs;organ gallery;;;7;472;32
Kodály Központ, Pécs;organ gallery;;;8;486;32
Kodály Központ, Pécs;organ gallery;;;9;499;32
Kodály Központ, Pécs;organ gallery;;;10;513;32
Kodály Központ, Pécs;organ gallery;;;11;526;32
Kodály Központ, Pécs;organ gallery;;;12;540;32
Kodály Központ, Pécs;organ gallery;;;13;554;32
Kodály Központ, Pécs;organ gallery;;;14;567;32
