concert hall;floor;side;row;number;x;y
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;8;469;563
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;7;152;558
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;7;488;558
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;6;132;553
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;6;508;553
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;5;113;548
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;5;527;548
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;4;94;542
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;4;546;542
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;3;75;535
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;3;565;535
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;2;56;528
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;2;584;528
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;1;38;521
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;1;602;521
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;15;310;602
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;15;330;602
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;14;290;601
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;14;350;601
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;13;270;600
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;13;370;600
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;12;250;599
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;12;390;599
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;11;230;597
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;11;410;597
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;10;210;594
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;10;430;594
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;9;191;591
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;9;449;591
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;8;171;587
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;8;469;587
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;7;151;583
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;7;489;583
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;6;132;578
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;6;508;578
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;5;113;573
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;5;527;573
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;4;94;567
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;4;546;567
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;3;75;561
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;3;565;561
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;2;56;554
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;2;584;554
Kőrösi Kulturális Központ, Színházterem;orchestra;left;14;1;37;547
Kőrösi Kulturális Központ, Színházterem;orchestra;right;14;1;603;547
Kőrösi Kulturális Központ, Színházterem;orchestra;left;15;14;310;626
Kőrösi Kulturális Központ, Színházterem;orchestra;right;15;14;330;626
Kőrösi Kulturális Központ, Színházterem;orchestra;left;15;13;290;625
Kőrösi Kulturális Központ, Színházterem;orchestra;right;15;13;350;625
Kőrösi Kulturális Központ, Színházterem;orchestra;left;15;12;270;624
Kőrösi Kulturális Központ, Színházterem;orchestra;right;15;12;370;624
Kőrösi Kulturális Központ, Színházterem;orchestra;left;15;11;250;623
Kőrösi Kulturális Központ, Színházterem;orchestra;right;15;11;390;623
Kőrösi Kulturális Központ, Színházterem;orchestra;left;15;10;230;621
Kőrösi Kulturális Központ, Színházterem;orchestra;right;15;10;410;621
Kőrösi Kulturális Központ, Színházterem;orchestra;left;15;9;210;618
Kőrösi Kulturális Központ, Színházterem;orchestra;right;15;9;430;618
Kőrösi Kulturális Központ, Színházterem;orchestra;left;15;8;191;615
Kőrösi Kulturális Központ, Színházterem;orchestra;right;15;8;449;615
Kőrösi Kulturális Központ, Színházterem;orchestra;left;15;7;171;612
Kőrösi Kulturális Központ, Színházterem;orchestra;right;15;7;469;612
Kőrösi Kulturális Központ, Színházterem;orchestra;left;15;6;151;607
Kőrösi Kulturális Központ, Színházterem;orchestra;right;15;6;489;607
Kőrösi Kulturális Központ, Színházterem;orchestra;left;15;5;132;603
Kőrösi Kulturális Központ, Színházterem;orchestra;right;15;5;508;603
Kőrösi Kulturális Központ, Színházterem;orchestra;left;15;4;113;598
Kőrösi Kulturális Központ, Színházterem;orchestra;right;15;4;527;598
Kőrösi Kulturális Központ, Színházterem;orchestra;left;15;3;93;592
Kőrösi Kulturális Központ, Színházterem;orchestra;right;15;3;547;592
Kőrösi Kulturális Központ, Színházterem;orchestra;left;15;2;74;586
Kőrösi Kulturális Központ, Színházterem;orchestra;right;15;2;566;586
Kőrösi Kulturális Központ, Színházterem;orchestra;left;15;1;55;579
Kőrösi Kulturális Központ, Színházterem;orchestra;right;15;1;585;579
Kőrösi Kulturális Központ, Színházterem;orchestra;left;16;13;310;650
Kőrösi Kulturális Központ, Színházterem;orchestra;right;16;13;330;650
Kőrösi Kulturális Központ, Színházterem;orchestra;left;16;12;290;649
Kőrösi Kulturális Központ, Színházterem;orchestra;right;16;12;350;649
Kőrösi Kulturális Központ, Színházterem;orchestra;left;16;11;270;648
Kőrösi Kulturális Központ, Színházterem;orchestra;right;16;11;370;648
Kőrösi Kulturális Központ, Színházterem;orchestra;left;16;10;250;647
Kőrösi Kulturális Központ, Színházterem;orchestra;right;16;10;390;647
Kőrösi Kulturális Központ, Színházterem;orchestra;left;16;9;230;645
Kőrösi Kulturális Központ, Színházterem;orchestra;right;16;9;410;645
Kőrösi Kulturális Központ, Színházterem;orchestra;left;16;8;210;642
Kőrösi Kulturális Központ, Színházterem;orchestra;right;16;8;430;642
Kőrösi Kulturális Központ, Színházterem;orchestra;left;16;7;191;639
Kőrösi Kulturális Központ, Színházterem;orchestra;right;16;7;449;639
Kőrösi Kulturális Központ, Színházterem;orchestra;left;16;6;171;636
Kőrösi Kulturális Központ, Színházterem;orchestra;right;16;6;469;636
Kőrösi Kulturális Központ, Színházterem;orchestra;left;16;5;151;632
Kőrösi Kulturális Központ, Színházterem;orchestra;right;16;5;489;632
Kőrösi Kulturális Központ, Színházterem;orchestra;left;16;4;132;628
Kőrösi Kulturális Központ, Színházterem;orchestra;right;16;4;508;628
Kőrösi Kulturális Központ, Színházterem;orchestra;left;16;3;112;623
Kőrösi Kulturális Központ, Színházterem;orchestra;right;16;3;528;623
Kőrösi Kulturális Központ, Színházterem;orchestra;left;16;2;93;617
Kőrösi Kulturális Központ, Színházterem;orchestra;right;16;2;547;617
Kőrösi Kulturális Központ, Színházterem;orchestra;left;16;1;74;611
Kőrösi Kulturális Központ, Színházterem;orchestra;right;16;1;566;611
