concert hall;floor;side;row;number;x;y
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;21;323;578
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;21;307;578
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;20;337;578
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;20;293;578
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;19;352;577
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;19;278;577
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;18;367;576
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;18;263;576
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;17;382;575
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;17;248;575
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;16;397;573
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;16;233;573
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;15;412;571
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;15;218;571
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;14;427;569
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;14;203;569
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;13;442;567
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;13;188;567
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;12;457;564
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;12;173;564
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;11;471;561
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;11;159;561
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;10;486;558
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;10;144;558
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;9;500;554
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;9;130;554
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;8;515;550
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;8;115;550
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;7;529;546
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;7;101;546
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;6;544;541
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;6;86;541
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;5;558;536
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;5;72;536
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;4;572;531
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;4;58;531
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;3;586;526
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;3;44;526
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;2;600;520
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;2;30;520
Honvéd Kulturális Központ, Színházterem;orchestra;left;13;1;613;514
Honvéd Kulturális Központ, Színházterem;orchestra;right;13;1;17;514
